            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2452490.295138889, A.D. 2002-Aug-03 19:05:00.0000, -4.546864891435555E+08,  3.376119291611773E+08,  3.920412759775971E+08,
2452491.295138889, A.D. 2002-Aug-04 19:05:00.0000, -4.576964998198426E+08,  3.363208862777894E+08,  3.918406239618711E+08,
2452492.295138889, A.D. 2002-Aug-05 19:05:00.0000, -4.606758032856336E+08,  3.349965693344669E+08,  3.916379231475431E+08,
2452493.295138889, A.D. 2002-Aug-06 19:05:00.0000, -4.636238073494856E+08,  3.336394498121634E+08,  3.914331770893857E+08,
2452494.295138889, A.D. 2002-Aug-07 19:05:00.0000, -4.665399224551159E+08,  3.322500216403024E+08,  3.912263886579151E+08,
2452495.295138889, A.D. 2002-Aug-08 19:05:00.0000, -4.694235680330080E+08,  3.308288049727658E+08,  3.910175622717499E+08,
2452496.295138889, A.D. 2002-Aug-09 19:05:00.0000, -4.722741758929079E+08,  3.293763452770118E+08,  3.908067025565079E+08,
2452497.295138889, A.D. 2002-Aug-10 19:05:00.0000, -4.750911968310335E+08,  3.278932119915677E+08,  3.905938152726701E+08,
2452498.295138889, A.D. 2002-Aug-11 19:05:00.0000, -4.778741056869113E+08,  3.263799940775731E+08,  3.903789074902346E+08,
2452499.295138889, A.D. 2002-Aug-12 19:05:00.0000, -4.806224060678110E+08,  3.248372948870721E+08,  3.901619889831218E+08,
2452500.295138889, A.D. 2002-Aug-13 19:05:00.0000, -4.833356290449948E+08,  3.232657241735713E+08,  3.899430706619335E+08,
2452501.295138889, A.D. 2002-Aug-14 19:05:00.0000, -4.860133316540275E+08,  3.216658924750668E+08,  3.897221646949674E+08,
2452502.295138889, A.D. 2002-Aug-15 19:05:00.0000, -4.886550925344773E+08,  3.200384063150538E+08,  3.894992835232573E+08,
2452503.295138889, A.D. 2002-Aug-16 19:05:00.0000, -4.912605101103989E+08,  3.183838673525395E+08,  3.892744414006949E+08,
2452504.295138889, A.D. 2002-Aug-17 19:05:00.0000, -4.938291957932415E+08,  3.167028697442133E+08,  3.890476518951537E+08,
2452505.295138889, A.D. 2002-Aug-18 19:05:00.0000, -4.963607711413688E+08,  3.149960009160586E+08,  3.888189282161583E+08,
2452506.295138889, A.D. 2002-Aug-19 19:05:00.0000, -4.988548646088772E+08,  3.132638423841048E+08,  3.885882827815443E+08,
2452507.295138889, A.D. 2002-Aug-20 19:05:00.0000, -5.013111106137361E+08,  3.115069721192797E+08,  3.883557281860604E+08,
2452508.295138889, A.D. 2002-Aug-21 19:05:00.0000, -5.037291458654422E+08,  3.097259651071385E+08,  3.881212756361347E+08,
2452509.295138889, A.D. 2002-Aug-22 19:05:00.0000, -5.061086084758967E+08,  3.079213955168059E+08,  3.878849352007024E+08,
2452510.295138889, A.D. 2002-Aug-23 19:05:00.0000, -5.084491378320874E+08,  3.060938390698804E+08,  3.876467162856425E+08,
2452511.295138889, A.D. 2002-Aug-24 19:05:00.0000, -5.107503742065578E+08,  3.042438748992455E+08,  3.874066275745274E+08,
2452512.295138889, A.D. 2002-Aug-25 19:05:00.0000, -5.130119582908149E+08,  3.023720869379878E+08,  3.871646766239980E+08,
2452513.295138889, A.D. 2002-Aug-26 19:05:00.0000, -5.152335317580555E+08,  3.004790655006862E+08,  3.869208700415938E+08,
2452514.295138889, A.D. 2002-Aug-27 19:05:00.0000, -5.174147375400143E+08,  2.985654083071395E+08,  3.866752133311340E+08,
2452515.295138889, A.D. 2002-Aug-28 19:05:00.0000, -5.195552222620754E+08,  2.966317225085484E+08,  3.864277123459844E+08,
2452516.295138889, A.D. 2002-Aug-29 19:05:00.0000, -5.216546346239268E+08,  2.946786242457190E+08,  3.861783717514766E+08,
2452517.295138889, A.D. 2002-Aug-30 19:05:00.0000, -5.237126264183125E+08,  2.927067398470250E+08,  3.859271955715301E+08,
2452518.295138889, A.D. 2002-Aug-31 19:05:00.0000, -5.257288525085013E+08,  2.907167066802709E+08,  3.856741870322076E+08,
2452519.295138889, A.D. 2002-Sep-01 19:05:00.0000, -5.277022339390891E+08,  2.887093804093152E+08,  3.854202071821795E+08,
2452520.295138889, A.D. 2002-Sep-02 19:05:00.0000, -5.296339134539443E+08,  2.866850291776989E+08,  3.851635358509418E+08,
2452521.295138889, A.D. 2002-Sep-03 19:05:00.0000, -5.315228193924299E+08,  2.846445262269629E+08,  3.849050409348791E+08,
2452522.295138889, A.D. 2002-Sep-04 19:05:00.0000, -5.333686283548048E+08,  2.825885722487876E+08,  3.846447244538447E+08,
2452523.295138889, A.D. 2002-Sep-05 19:05:00.0000, -5.351710308844155E+08,  2.805178901428647E+08,  3.843825899406533E+08,
2452524.295138889, A.D. 2002-Sep-06 19:05:00.0000, -5.369297356414969E+08,  2.784332246217780E+08,  3.841186417994419E+08,
2452525.295138889, A.D. 2002-Sep-07 19:05:00.0000, -5.386444755892177E+08,  2.763353399240033E+08,  3.838528856168029E+08,
2452526.295138889, A.D. 2002-Sep-08 19:05:00.0000, -5.403150139555411E+08,  2.742250148441286E+08,  3.835853287822927E+08,
2452527.295138889, A.D. 2002-Sep-09 19:05:00.0000, -5.419411471286091E+08,  2.721030351984779E+08,  3.833159804700290E+08,
2452528.295138889, A.D. 2002-Sep-10 19:05:00.0000, -5.435227050022570E+08,  2.699701862087536E+08,  3.830448519894668E+08,
2452529.295138889, A.D. 2002-Sep-11 19:05:00.0000, -5.450595461399183E+08,  2.678272452286053E+08,  3.827719554701807E+08,
2452530.295138889, A.D. 2002-Sep-12 19:05:00.0000, -5.465515527885609E+08,  2.656749778780038E+08,  3.824973036350527E+08,
2452531.295138889, A.D. 2002-Sep-13 19:05:00.0000, -5.479986251027435E+08,  2.635141365761406E+08,  3.822209092287801E+08,
2452532.295138889, A.D. 2002-Sep-14 19:05:00.0000, -5.494006754945824E+08,  2.613454607289190E+08,  3.819427840617395E+08,
2452533.295138889, A.D. 2002-Sep-15 19:05:00.0000, -5.507576272697455E+08,  2.591696794779285E+08,  3.816629402974307E+08,
2452534.295138889, A.D. 2002-Sep-16 19:05:00.0000, -5.520694105504559E+08,  2.569875129534177E+08,  3.813813891281763E+08,
2452535.295138889, A.D. 2002-Sep-17 19:05:00.0000, -5.533359607118449E+08,  2.547996742849712E+08,  3.810981406629593E+08,
2452536.295138889, A.D. 2002-Sep-18 19:05:00.0000, -5.545572175983109E+08,  2.526068715317146E+08,  3.808132040022384E+08,
2452537.295138889, A.D. 2002-Sep-19 19:05:00.0000, -5.557331248726095E+08,  2.504098093149594E+08,  3.805265871780289E+08,
2452538.295138889, A.D. 2002-Sep-20 19:05:00.0000, -5.568636308987558E+08,  2.482091909084601E+08,  3.802382979978971E+08,
2452539.295138889, A.D. 2002-Sep-21 19:05:00.0000, -5.579486870109663E+08,  2.460057189496060E+08,  3.799483429651745E+08,
2452540.295138889, A.D. 2002-Sep-22 19:05:00.0000, -5.589882483239219E+08,  2.438000971415658E+08,  3.796567278243440E+08,
2452541.295138889, A.D. 2002-Sep-23 19:05:00.0000, -5.599822734127833E+08,  2.415930312685184E+08,  3.793634572178141E+08,
2452542.295138889, A.D. 2002-Sep-24 19:05:00.0000, -5.609307255587615E+08,  2.393852307029541E+08,  3.790685353093878E+08,
2452543.295138889, A.D. 2002-Sep-25 19:05:00.0000, -5.618335736136514E+08,  2.371774095684074E+08,  3.787719660848188E+08,
2452544.295138889, A.D. 2002-Sep-26 19:05:00.0000, -5.626907914185925E+08,  2.349702871502185E+08,  3.784737526461167E+08,
2452545.295138889, A.D. 2002-Sep-27 19:05:00.0000, -5.635023588660091E+08,  2.327645889931286E+08,  3.781738976249626E+08,
2452546.295138889, A.D. 2002-Sep-28 19:05:00.0000, -5.642682623431662E+08,  2.305610478168969E+08,  3.778724031815774E+08,
2452547.295138889, A.D. 2002-Sep-29 19:05:00.0000, -5.649884950984356E+08,  2.283604045775536E+08,  3.775692709065541E+08,
2452548.295138889, A.D. 2002-Sep-30 19:05:00.0000, -5.656630598643477E+08,  2.261634106556167E+08,  3.772645030740178E+08,
2452549.295138889, A.D. 2002-Oct-01 19:05:00.0000, -5.662918039484856E+08,  2.239710870339015E+08,  3.769581952199647E+08,
2452550.295138889, A.D. 2002-Oct-02 19:05:00.0000, -5.668750848615540E+08,  2.217836862444425E+08,  3.766501626057166E+08,
2452551.295138889, A.D. 2002-Oct-03 19:05:00.0000, -5.674127742465279E+08,  2.196022652238892E+08,  3.763405012449508E+08,
2452552.295138889, A.D. 2002-Oct-04 19:05:00.0000, -5.679049340286471E+08,  2.174276301569568E+08,  3.760292150367156E+08,
2452553.295138889, A.D. 2002-Oct-05 19:05:00.0000, -5.683516546632118E+08,  2.152606001085782E+08,  3.757163101087077E+08,
2452554.295138889, A.D. 2002-Oct-06 19:05:00.0000, -5.687530588673083E+08,  2.131020010386302E+08,  3.754017941026492E+08,
2452555.295138889, A.D. 2002-Oct-07 19:05:00.0000, -5.691093049101914E+08,  2.109526581626749E+08,  3.750856765557296E+08,
2452556.295138889, A.D. 2002-Oct-08 19:05:00.0000, -5.694205855042353E+08,  2.088133873275948E+08,  3.747679685205847E+08,
2452557.295138889, A.D. 2002-Oct-09 19:05:00.0000, -5.696871228504883E+08,  2.066849877946669E+08,  3.744486817675641E+08,
2452558.295138889, A.D. 2002-Oct-10 19:05:00.0000, -5.699091633413785E+08,  2.045682387398847E+08,  3.741278290500362E+08,
2452559.295138889, A.D. 2002-Oct-11 19:05:00.0000, -5.700869690546212E+08,  2.024638979145252E+08,  3.738054224173859E+08,
2452560.295138889, A.D. 2002-Oct-12 19:05:00.0000, -5.702208128172398E+08,  2.003727035428593E+08,  3.734814731778318E+08,
2452561.295138889, A.D. 2002-Oct-13 19:05:00.0000, -5.703109739950992E+08,  1.982953769624391E+08,  3.731559913056152E+08,
2452562.295138889, A.D. 2002-Oct-14 19:05:00.0000, -5.703577384738897E+08,  1.962326262954990E+08,  3.728289866518830E+08,
2452563.295138889, A.D. 2002-Oct-15 19:05:00.0000, -5.703613956668888E+08,  1.941851482633384E+08,  3.725004675542611E+08,
2452564.295138889, A.D. 2002-Oct-16 19:05:00.0000, -5.703222391795129E+08,  1.921536305057324E+08,  3.721704414729252E+08,
2452565.295138889, A.D. 2002-Oct-17 19:05:00.0000, -5.702405666033981E+08,  1.901387530279074E+08,  3.718389149059492E+08,
2452566.295138889, A.D. 2002-Oct-18 19:05:00.0000, -5.701166788693420E+08,  1.881411891727368E+08,  3.715058929845563E+08,
2452567.295138889, A.D. 2002-Oct-19 19:05:00.0000, -5.699508827827463E+08,  1.861616075109965E+08,  3.711713811500280E+08,
2452568.295138889, A.D. 2002-Oct-20 19:05:00.0000, -5.697434884469051E+08,  1.842006720074900E+08,  3.708353835011542E+08,
2452569.295138889, A.D. 2002-Oct-21 19:05:00.0000, -5.694948102228376E+08,  1.822590433796991E+08,  3.704979034113616E+08,
2452570.295138889, A.D. 2002-Oct-22 19:05:00.0000, -5.692051670604588E+08,  1.803373802480935E+08,  3.701589436650035E+08,
2452571.295138889, A.D. 2002-Oct-23 19:05:00.0000, -5.688748826115003E+08,  1.784363401773087E+08,  3.698185063543835E+08,
2452572.295138889, A.D. 2002-Oct-24 19:05:00.0000, -5.685042857171277E+08,  1.765565807554423E+08,  3.694765929143531E+08,
2452573.295138889, A.D. 2002-Oct-25 19:05:00.0000, -5.680937125073537E+08,  1.746987610764531E+08,  3.691332051018631E+08,
2452574.295138889, A.D. 2002-Oct-26 19:05:00.0000, -5.676435057688793E+08,  1.728635422770175E+08,  3.687883441050367E+08,
2452575.295138889, A.D. 2002-Oct-27 19:05:00.0000, -5.671540166229866E+08,  1.710515887351654E+08,  3.684420110409369E+08,
2452576.295138889, A.D. 2002-Oct-28 19:05:00.0000, -5.666256059766107E+08,  1.692635691368491E+08,  3.680942071420670E+08,
2452577.295138889, A.D. 2002-Oct-29 19:05:00.0000, -5.660586463577701E+08,  1.675001575189582E+08,  3.677449339284043E+08,
2452578.295138889, A.D. 2002-Oct-30 19:05:00.0000, -5.654535244009135E+08,  1.657620341318063E+08,  3.673941934010443E+08,
2452579.295138889, A.D. 2002-Oct-31 19:05:00.0000, -5.648106440599816E+08,  1.640498856933083E+08,  3.670419881865114E+08,
2452580.295138889, A.D. 2002-Nov-01 19:05:00.0000, -5.641305536554204E+08,  1.623644819994801E+08,  3.666881035876654E+08,
2452581.295138889, A.D. 2002-Nov-02 19:05:00.0000, -5.634134629757417E+08,  1.607063630656011E+08,  3.663329902950177E+08,
2452582.295138889, A.D. 2002-Nov-03 19:05:00.0000, -5.626599799924210E+08,  1.590763011211251E+08,  3.659764310913416E+08,
2452583.295138889, A.D. 2002-Nov-04 19:05:00.0000, -5.618706222729992E+08,  1.574749801483832E+08,  3.656184355677761E+08,
2452584.295138889, A.D. 2002-Nov-05 19:05:00.0000, -5.610459389260633E+08,  1.559030666382691E+08,  3.652590147575634E+08,
2452585.295138889, A.D. 2002-Nov-06 19:05:00.0000, -5.601865056240145E+08,  1.543612027582169E+08,  3.648981804400048E+08,
2452586.295138889, A.D. 2002-Nov-07 19:05:00.0000, -5.592929173023325E+08,  1.528500024243023E+08,  3.645359442878666E+08,
2452587.295138889, A.D. 2002-Nov-08 19:05:00.0000, -5.583657812209004E+08,  1.513700509845612E+08,  3.641723175197585E+08,
2452588.295138889, A.D. 2002-Nov-09 19:05:00.0000, -5.574057114599003E+08,  1.499219076084619E+08,  3.638073107871246E+08,
2452589.295138889, A.D. 2002-Nov-10 19:05:00.0000, -5.564133240120386E+08,  1.485061085900142E+08,  3.634409332861110E+08,
2452590.295138889, A.D. 2002-Nov-11 19:05:00.0000, -5.553892352940408E+08,  1.471231711466379E+08,  3.630731929760797E+08,
2452591.295138889, A.D. 2002-Nov-12 19:05:00.0000, -5.543340617940537E+08,  1.457735965369844E+08,  3.627040967419786E+08,
2452592.295138889, A.D. 2002-Nov-13 19:05:00.0000, -5.532484203140746E+08,  1.444578723194182E+08,  3.623336505176868E+08,
2452593.295138889, A.D. 2002-Nov-14 19:05:00.0000, -5.521329286979619E+08,  1.431764739550100E+08,  3.619618595873588E+08,
2452594.295138889, A.D. 2002-Nov-15 19:05:00.0000, -5.509882048568946E+08,  1.419298655083065E+08,  3.615887278026406E+08,
2452595.295138889, A.D. 2002-Nov-16 19:05:00.0000, -5.498148683848796E+08,  1.407185008311943E+08,  3.612142585966678E+08,
2452596.295138889, A.D. 2002-Nov-17 19:05:00.0000, -5.486135400449704E+08,  1.395428242260481E+08,  3.608384547010940E+08,
2452597.295138889, A.D. 2002-Nov-18 19:05:00.0000, -5.473848417386768E+08,  1.384032713798273E+08,  3.604613182249475E+08,
2452598.295138889, A.D. 2002-Nov-19 19:05:00.0000, -5.461293964207489E+08,  1.373002704631926E+08,  3.600828506657056E+08,
2452599.295138889, A.D. 2002-Nov-20 19:05:00.0000, -5.448478283626004E+08,  1.362342434483225E+08,  3.597030530344932E+08,
2452600.295138889, A.D. 2002-Nov-21 19:05:00.0000, -5.435407636436807E+08,  1.352056075080492E+08,  3.593219259456640E+08,
2452601.295138889, A.D. 2002-Nov-22 19:05:00.0000, -5.422088311098380E+08,  1.342147764191579E+08,  3.589394697845386E+08,
2452602.295138889, A.D. 2002-Nov-23 19:05:00.0000, -5.408526638880255E+08,  1.332621618588690E+08,  3.585556850015668E+08,
2452603.295138889, A.D. 2002-Nov-24 19:05:00.0000, -5.394729010200987E+08,  1.323481743856372E+08,  3.581705722556586E+08,
2452604.295138889, A.D. 2002-Nov-25 19:05:00.0000, -5.380701887581521E+08,  1.314732239202178E+08,  3.577841321249192E+08,
2452605.295138889, A.D. 2002-Nov-26 19:05:00.0000, -5.366451841326877E+08,  1.306377203014477E+08,  3.573963661229334E+08,
2452606.295138889, A.D. 2002-Nov-27 19:05:00.0000, -5.351985573019466E+08,  1.298420729515690E+08,  3.570072767023258E+08,
2452607.295138889, A.D. 2002-Nov-28 19:05:00.0000, -5.337309945049410E+08,  1.290866899051658E+08,  3.566168674508046E+08,
2452608.295138889, A.D. 2002-Nov-29 19:05:00.0000, -5.322432010248776E+08,  1.283719757850921E+08,  3.562251431475328E+08,
2452609.295138889, A.D. 2002-Nov-30 19:05:00.0000, -5.307359047200067E+08,  1.276983286077690E+08,  3.558321102531827E+08,
2452610.295138889, A.D. 2002-Dec-01 19:05:00.0000, -5.292102565536841E+08,  1.270657921801391E+08,  3.554373059731398E+08,
2452611.295138889, A.D. 2002-Dec-02 19:05:00.0000, -5.276662322897418E+08,  1.264754233213861E+08,  3.550416888758435E+08,
2452612.295138889, A.D. 2002-Dec-03 19:05:00.0000, -5.261050361618565E+08,  1.259272218718754E+08,  3.546447916387567E+08,
2452613.295138889, A.D. 2002-Dec-04 19:05:00.0000, -5.245274873379627E+08,  1.254215032510296E+08,  3.542466255270932E+08,
2452614.295138889, A.D. 2002-Dec-05 19:05:00.0000, -5.229344166253493E+08,  1.249585501619596E+08,  3.538472015478728E+08,
2452615.295138889, A.D. 2002-Dec-06 19:05:00.0000, -5.213266596364956E+08,  1.245386124117054E+08,  3.534465299503932E+08,
2452616.295138889, A.D. 2002-Dec-07 19:05:00.0000, -5.197050512260925E+08,  1.241619093200992E+08,  3.530446200407141E+08,
2452617.295138889, A.D. 2002-Dec-08 19:05:00.0000, -5.180704213419095E+08,  1.238286334616845E+08,  3.526414798586078E+08,
2452618.295138889, A.D. 2002-Dec-09 19:05:00.0000, -5.164235934253544E+08,  1.235389548063791E+08,  3.522371164040593E+08,
2452619.295138889, A.D. 2002-Dec-10 19:05:00.0000, -5.147653833536904E+08,  1.232930240614732E+08,  3.518315353074795E+08,
2452620.295138889, A.D. 2002-Dec-11 19:05:00.0000, -5.130965997097821E+08,  1.230909752280242E+08,  3.514247408713850E+08,
2452621.295138889, A.D. 2002-Dec-12 19:05:00.0000, -5.114180453390248E+08,  1.229329275379229E+08,  3.510167368007510E+08,
2452622.295138889, A.D. 2002-Dec-13 19:05:00.0000, -5.097305175506777E+08,  1.228189864537176E+08,  3.506075260455887E+08,
2452623.295138889, A.D. 2002-Dec-14 19:05:00.0000, -5.080348084358711E+08,  1.227492444261503E+08,  3.501971108748109E+08,
2452624.295138889, A.D. 2002-Dec-15 19:05:00.0000, -5.063317049257259E+08,  1.227237815963174E+08,  3.497854929437044E+08,
2452625.295138889, A.D. 2002-Dec-16 19:05:00.0000, -5.046219886195995E+08,  1.227426666444805E+08,  3.493726733261419E+08,
2452626.295138889, A.D. 2002-Dec-17 19:05:00.0000, -5.029064356540695E+08,  1.228059579502359E+08,  3.489586525996972E+08,
2452627.295138889, A.D. 2002-Dec-18 19:05:00.0000, -5.011858166223270E+08,  1.229137050579239E+08,  3.485434308583579E+08,
2452628.295138889, A.D. 2002-Dec-19 19:05:00.0000, -4.994608974228315E+08,  1.230659505399365E+08,  3.481270081214987E+08,
2452629.295138889, A.D. 2002-Dec-20 19:05:00.0000, -4.977324395989567E+08,  1.232627316700314E+08,  3.477093840105054E+08,
2452630.295138889, A.D. 2002-Dec-21 19:05:00.0000, -4.960012022747703E+08,  1.235040821319482E+08,  3.472905580998685E+08,
2452631.295138889, A.D. 2002-Dec-22 19:05:00.0000, -4.942679450591840E+08,  1.237900333054648E+08,  3.468705305175276E+08,
2452632.295138889, A.D. 2002-Dec-23 19:05:00.0000, -4.925334307105139E+08,  1.241206146100630E+08,  3.464493020573800E+08,
2452633.295138889, A.D. 2002-Dec-24 19:05:00.0000, -4.907984282756079E+08,  1.244958529912933E+08,  3.460268744689395E+08,
2452634.295138889, A.D. 2002-Dec-25 19:05:00.0000, -4.890637160308168E+08,  1.249157714204122E+08,  3.456032506376714E+08,
2452635.295138889, A.D. 2002-Dec-26 19:05:00.0000, -4.873300841716840E+08,  1.253803865156846E+08,  3.451784347866761E+08,
2452636.295138889, A.D. 2002-Dec-27 19:05:00.0000, -4.855983369199370E+08,  1.258897053505087E+08,  3.447524326098499E+08,
2452637.295138889, A.D. 2002-Dec-28 19:05:00.0000, -4.838692935874586E+08,  1.264437214947357E+08,  3.443252511562788E+08,
2452638.295138889, A.D. 2002-Dec-29 19:05:00.0000, -4.821437892702401E+08,  1.270424106927297E+08,  3.438968991188524E+08,
2452639.295138889, A.D. 2002-Dec-30 19:05:00.0000, -4.804226726790219E+08,  1.276857259160127E+08,  3.434673859555882E+08,
2452640.295138889, A.D. 2002-Dec-31 19:05:00.0000, -4.787068030630693E+08,  1.283735928917126E+08,  3.430367213908525E+08,
2452641.295138889, A.D. 2003-Jan-01 19:05:00.0000, -4.769968408013158E+08,  1.291060893998956E+08,  3.426051337651812E+08,
2452642.295138889, A.D. 2003-Jan-02 19:05:00.0000, -4.752940710680463E+08,  1.298827159363211E+08,  3.421721869972326E+08,
2452643.295138889, A.D. 2003-Jan-03 19:05:00.0000, -4.735991449799296E+08,  1.307034839780066E+08,  3.417381182465917E+08,
2452644.295138889, A.D. 2003-Jan-04 19:05:00.0000, -4.719129156729009E+08,  1.315681952377977E+08,  3.413029355999904E+08,
2452645.295138889, A.D. 2003-Jan-05 19:05:00.0000, -4.702362230569276E+08,  1.324766254026944E+08,  3.408666458861799E+08,
2452646.295138889, A.D. 2003-Jan-06 19:05:00.0000, -4.685698923787251E+08,  1.334285282000908E+08,  3.404292550028106E+08,
2452647.295138889, A.D. 2003-Jan-07 19:05:00.0000, -4.669147328719962E+08,  1.344236387523918E+08,  3.399907673886815E+08,
2452648.295138889, A.D. 2003-Jan-08 19:05:00.0000, -4.652715380984467E+08,  1.354616763993028E+08,  3.395511861131422E+08,
2452649.295138889, A.D. 2003-Jan-09 19:05:00.0000, -4.636410877661728E+08,  1.365423469930125E+08,  3.391105137623730E+08,
